entry_id,title,year,venue,authors,tracks,priority,source_role,verification_contract,supervision_granularity,training_use,construction_layer,domains,tags,one_line_summary,one_line_summary_zh,primary_link,code,data,huggingface,project
wildguard-open-one-stop-moderation-tools-for-safety-risks-jailbreaks-and-refusals-of-llms-2024,"WildGuard: Open One-Stop Moderation Tools for Safety Risks, Jailbreaks, and Refusals of LLMs",2024,arXiv,Seungju Han; Kavel Rao; Allyson Ettinger; Liwei Jiang; Bill Yuchen Lin; Nathan Lambert; Yejin Choi; Nouha Dziri,preference_reward_feedback_data,必读,data_release,judgment_required,pairwise_preference,evaluation; audit,release_audit,llm-post-training,candidate-batch; post-training; reward-or-judgment,"WildGuard: Open One-Stop Moderation Tools for Safety Risks, Jailbreaks, and Refusals of LLMs addresses open moderation tools for safety risks and jailbreaks.",发布 WildGuardMix 安全审核数据和 WildGuard 模型，用统一标签识别有害意图、回答风险、拒答与越狱攻击。,https://arxiv.org/abs/2406.18495,https://github.com/allenai/wildguard,https://huggingface.co/datasets/allenai/wildguardmix,,
wizardlm-2024,WizardLM: Empowering large pre-trained language models to follow complex instructions,2024,ICLR 2024,Can Xu; Qingfeng Sun; Kai Zheng; Xiubo Geng; Pu Zhao; Jiazhan Feng; Chongyang Tao; Qingwei Lin; Daxin Jiang,instruction_demonstration_rationale_data,可读,data_release; construction_recipe,judgment_required,answer_level,sft; distillation,prompt_sourcing; trace_writing,large-language-models; synthetic-instruction-generation,synthetic-instruction-generation; arxiv-2304.12244; primary-link-checked,WizardLM turns 52K seed instructions into a 250K candidate pool through explicit depth and breadth operations before teacher answering.,WizardLM 用显式深度和广度操作把 52K 条种子指令扩展成 250K 候选，再生成教师回答。,https://arxiv.org/abs/2304.12244,https://github.com/nlpxucan/WizardLM,,,
workarena-plusplus-2024,WorkArena++: Towards Compositional Planning and Reasoning-based Common Knowledge Work Tasks,2024,arXiv; official WorkArena GitHub labels NeurIPS 2024,Léo Boisvert; Megh Thakkar; Maxime Gasse; Massimo Caccia; Thibault Le Sellier De Chezelles; Quentin Cappart; Nicolas Chapados; Alexandre Lacoste; Alexandre Drouin,environment_agent_trajectory_data,可读,benchmark; agent_environment; data_release,environmental; programmatic,full_episode; state_action_level,evaluation; audit; agent_training,search_substrate; reward_verifier_layer; release_audit,web-browser-agents; enterprise-workflows; compositional-planning,benchmark; agent_environment; web-browser-agents; enterprise-workflows; compositional-planning,WorkArena++ extends enterprise web-agent evaluation toward compositional planning trajectories.,WorkArena++ 将企业 Web 智能体评测推进到组合规划轨迹。,https://arxiv.org/abs/2407.05291,https://github.com/ServiceNow/WorkArena,https://huggingface.co/datasets/ServiceNow/WorkArena-Instances,,https://servicenow.github.io/WorkArena/
workarena-2024,WorkArena: How Capable Are Web Agents at Solving Common Knowledge Work Tasks?,2024,ICML 2024 / PMLR 235 / arXiv,Alexandre Drouin; Maxime Gasse; Massimo Caccia; Issam H. Laradji; Manuel Del Verme; Tom Marty; Léo Boisvert; Megh Thakkar; Quentin Cappart; David Vazquez; Nicolas Chapados; Alexandre Lacoste,environment_agent_trajectory_data; benchmarks_evaluation_surfaces,可读,benchmark; agent_environment,environmental; programmatic,full_episode; state_action_level,evaluation; audit,search_substrate; reward_verifier_layer; release_audit,web-browser-agents; enterprise-workflows,benchmark; agent_environment; web-browser-agents; enterprise-workflows,WorkArena evaluates web agents on stateful enterprise knowledge-work tasks.,WorkArena 用有状态企业知识工作任务评测 Web 智能体。,https://arxiv.org/abs/2403.07718,https://github.com/ServiceNow/WorkArena,https://huggingface.co/datasets/ServiceNow/WorkArena-Instances,,https://servicenow.github.io/WorkArena/
infinitebench-2024,∞Bench: Extending Long Context Evaluation Beyond 100K Tokens,2024,ACL 2024 Long Papers / arXiv,Xinrong Zhang; Yingfa Chen; Shengding Hu; Zihang Xu; Junhao Chen; Moo Khai Hao; Xu Han; Zhen Leng Thai; Shuo Wang; Zhiyuan Liu; Maosong Sun,benchmarks_evaluation_surfaces,可读,benchmark,mixed,answer_level,evaluation; audit,prompt_sourcing; release_audit,long-context; long-context-grounding,benchmark; long_context_grounding; long-context,"InfiniteBench exposes 100K+ token tasks across retrieval, code, math, novels, dialogue as an auditable evaluation surface.",InfiniteBench 把检索、代码、数学、小说与对话上超过十万词元的长上下文任务做成可审计的评测面。,https://arxiv.org/abs/2402.13718,https://github.com/OpenBMB/InfiniteBench,https://huggingface.co/datasets/xinrongzhang2022/InfiniteBench,,
mathematical-reasoning-survey-2023,A Survey of Deep Learning for Mathematical Reasoning,2023,ACL 2023 (Long Papers),Pan Lu; Liang Qiu; Wenhao Yu; Sean Welleck; Kai-Wei Chang,foundations_and_primers,可读,survey_background,unknown,unknown,evaluation,trace_writing,mathematical-reasoning; benchmarks; theorem-proving,foundations-and-primers; mathematical-reasoning; benchmarks; acl-2023; survey,"An ACL 2023 survey of mathematical-reasoning tasks, datasets, methods, benchmarks, and future directions.",梳理数学推理的任务、数据集、方法、基准与未来问题。,https://aclanthology.org/2023.acl-long.817/,,,,
agentbench-2023,AgentBench: Evaluating LLMs as Agents,2023,ICLR 2024,Xiao Liu; Hao Yu; Hanchen Zhang; Yifan Xu; Xuanyu Lei; Hanyu Lai; Yu Gu; Hangliang Ding; Kaiwen Men; Kejuan Yang; Shudan Zhang; Xiang Deng; Aohan Zeng; Zhengxiao Du; Chenhui Zhang; Sheng Shen; Tianjun Zhang; Yu Su; Huan Sun; Minlie Huang; Yuxiao Dong; Jie Tang,benchmarks_evaluation_surfaces,必读,benchmark; agent_environment,environmental; programmatic,full_episode; state_action_level,evaluation; audit,search_substrate; reward_verifier_layer; release_audit,tool-use; agent-environments; interactive-evaluation,tool-use; agent-environment; trajectory-data,AgentBench contributes a tool-use or agent-environment surface with an explicit evaluation or verification contract.,AgentBench 提供带明确评测契约的工具使用与智能体环境评测面，用各环境特有的成功与失败信号量化推理、决策和指令遵循行为。,https://arxiv.org/abs/2308.03688,https://github.com/THUDM/AgentBench,,,
llava-rlhf-factually-augmented-2023,Aligning Large Multimodal Models with Factually Augmented RLHF,2023,ACL 2024 Findings,Zhuqing Jiang; Yue Zhang,preference_reward_feedback_data,必读,data_release; verifier_reward,judgment_required,pairwise_preference,preference_learning; reward_modeling; evaluation; audit,reward_verifier_layer,preference_reward_feedback_data,preference; reward-modeling; feedback-data,"Aligning Large Multimodal Models with Factually Augmented RLHF releases image-text conversations with human preferences over answers and factually augmented reward-learning context for preference learning, reward modeling, evaluation, and feedback audit.",图文问答的人类偏好比较结合图像事实信息，可用于降低多模态奖励模型的幻觉。,https://aclanthology.org/2024.findings-acl.775/,https://github.com/llava-rlhf/LLaVA-RLHF,https://huggingface.co/datasets/zhiqings/LLaVA-Human-Preference-10K,https://huggingface.co/datasets/zhiqings/LLaVA-RLHF-Data,
ares-rag-evaluation-2023,ARES: An Automated Evaluation Framework for Retrieval-Augmented Generation Systems,2023,NAACL 2024,Jon Saad-Falcon; Omar Khattab; Christopher Potts; Matei Zaharia,benchmarks_evaluation_surfaces,可读,benchmark; verifier_reward,judgment_required,pairwise_preference; scalar_reward,evaluation; audit,reward_verifier_layer; release_audit,rag-evaluation; judge-reward-meta-evaluation,benchmark; judge_reward_meta_evaluation; rag-evaluation,ARES exposes automated RAG evaluation with synthetic training and PPI as an auditable evaluation surface.,ARES 把带合成训练数据与预测驱动推断的自动化检索增强生成评测做成可审计的评测面。,https://arxiv.org/abs/2311.09476,https://github.com/stanford-futuredata/ARES,https://github.com/stanford-futuredata/ARES/tree/main/datasets,,https://ares-ai.vercel.app/
c-eval-2023,C-Eval: A Multi-Level Multi-Discipline Chinese Evaluation Suite for Foundation Models,2023,NeurIPS 2023,Yuzhen Huang; Yuzhuo Bai; Zhihao Zhu; Junlei Zhang; Jinghan Zhang; Tangjun Su; Junteng Liu; Chuancheng Lv; Yikai Zhang; Jiayi Lei; Yao Fu; Maosong Sun; Junxian He,benchmarks_evaluation_surfaces,可读,benchmark,programmatic,answer_level,evaluation; audit,prompt_sourcing; release_audit,chinese-academic-exams; static-reasoning-benchmark,benchmark; static_reasoning_benchmark; chinese-academic-exams,C-Eval exposes Chinese multi-level/multi-subject exam QA as an auditable evaluation surface.,C-Eval 将 Chinese multi-level/multi-subject exam QA 做成可审计的评测面。,https://arxiv.org/abs/2305.08322,https://github.com/SJTU-LIT/ceval,https://huggingface.co/datasets/ceval/ceval-exam,,https://cevalbenchmark.com/
tulu-2-2023,Camels in a Changing Climate: Enhancing LM Adaptation with Tulu 2,2023,arXiv,Hamish Ivison; Yizhong Wang; Valentina Pyatkin; Nathan Lambert; Matthew Peters; Pradeep Dasigi; Joel Jang; David Wadden; Noah A. Smith; Iz Beltagy; Hannaneh Hajishirzi,foundations_and_primers,可读,data_release; construction_recipe,judgment_required,answer_level; pairwise_preference,sft; preference_learning; evaluation,trace_writing; release_audit,large-language-models; practical-alignment-and-data-quality-primers,practical-alignment-and-data-quality-primers; arxiv-2311.10702; primary-link-checked,"Tulu 2 connects a 326K instruction mixture, scalable DPO, open checkpoints, and common evaluation in one reproducible adaptation suite.",Tulu 2 把 32.6 万条指令混合数据、可扩展 DPO、开放 checkpoint 和统一评测连接成可复现的适配套件。,https://arxiv.org/abs/2311.10702,https://github.com/allenai/open-instruct,https://huggingface.co/datasets/allenai/tulu-v2-sft-mixture,https://huggingface.co/collections/allenai/tulu-v2-suite-6551b56e743e6349aab45101,
bird-text-to-sql-2023,Can LLM Already Serve as A Database Interface? A BIg Bench for Large-Scale Database Grounded Text-to-SQLs,2023,NeurIPS 2023 Datasets and Benchmarks / arXiv,Jinyang Li; Binyuan Hui; Ge Qu; Jiaxi Yang; Binhua Li; Bowen Li; Bailin Wang; Bowen Qin; Rongyu Cao; Ruiying Geng; Nan Huo; Xuanhe Zhou; Chenhao Ma; Guoliang Li; Kevin Chang; Fei Huang; Reynold Cheng; Yongbin Li,benchmarks_evaluation_surfaces,可读,benchmark,programmatic,answer_level,evaluation; audit,prompt_sourcing; release_audit,text-to-sql; database-grounded-reasoning; large-database-benchmark,benchmark; text-to-sql; database-grounded-reasoning; large-database-benchmark,"BIRD expands text-to-SQL toward larger databases, external knowledge, and more realistic database-grounded reasoning.","BIRD 用 12,751 个 text-to-SQL pairs、95 个大数据库和约 33.4GB 内容扩展 database-grounded 评测。",https://arxiv.org/abs/2305.03111,https://github.com/AlibabaResearch/DAMO-ConvAI/tree/main/bird,,,https://bird-bench.github.io/
cmmlu-2023,CMMLU: Measuring massive multitask language understanding in Chinese,2023,arXiv preprint,Haonan Li; Yixuan Zhang; Fajri Koto; Yifei Yang; Hai Zhao; Yeyun Gong; Nan Duan; Timothy Baldwin,benchmarks_evaluation_surfaces,可读,benchmark,programmatic,answer_level,evaluation; audit,prompt_sourcing; release_audit,chinese-academic-and-cultural-knowledge; static-reasoning-benchmark,benchmark; static_reasoning_benchmark; chinese-academic-and-cultural-knowledge,CMMLU exposes Chinese multitask language understanding questions as an auditable evaluation surface.,CMMLU 把中文多任务语言理解题做成可审计的评测面。,https://arxiv.org/abs/2306.09212,https://github.com/haonan-li/CMMLU,https://huggingface.co/datasets/haonan-li/cmmlu,,
dpo-direct-preference-optimization-2023,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,2023,NeurIPS 2023,Rafael Rafailov; Archit Sharma; Eric Mitchell; Christopher D. Manning; Stefano Ermon; Chelsea Finn,training_usage_optimization_objectives,必读,construction_recipe; scaling_study,judgment_required,pairwise_preference,preference_learning,optimizer_scaffold,alignment; dialogue; summarization,dpo; preference-learning; alignment; pairwise-data,DPO directly optimizes a policy from chosen/rejected preference pairs using a reference-policy likelihood ratio.,DPO 用参考策略的似然比直接从优选/拒选回答对优化模型，无需单独训练奖励模型。,https://proceedings.neurips.cc/paper_files/paper/2023/hash/a85b405ed65c6477a4fe8302b5e06ce7-Abstract-Conference.html,https://github.com/eric-mitchell/direct-preference-optimization,,,
ultrachat-2023,Enhancing Chat Language Models by Scaling High-quality Instructional Conversations,2023,arXiv,Ning Ding; Yulin Chen; Bokai Xu; Yujia Qin; Zhi Zheng; Shengding Hu; Zhiyuan Liu; Maosong Sun; Bowen Zhou,instruction_demonstration_rationale_data,可读,data_release; construction_recipe,judgment_required,answer_level,sft; distillation,prompt_sourcing; trace_writing,large-language-models; synthetic-instruction-generation,synthetic-instruction-generation; arxiv-2305.14233; primary-link-checked,"UltraChat generates both sides of 1.47M topic-steered conversations, turning explicit user-demand sectors into multi-turn SFT data.",UltraChat 同时生成 147 万段主题引导对话的双方发言，把明确的用户需求类别转成多轮 SFT 数据。,https://arxiv.org/abs/2305.14233,https://github.com/thunlp/UltraChat,,,
gaokao-bench-2023,Evaluating the Performance of Large Language Models on GAOKAO Benchmark,2023,arXiv preprint,Xiaotian Zhang; Chunyang Li; Yi Zong; Zhengyu Ying; Liang He; Xipeng Qiu; Tianxiang Sun; Peng Li; Shiqiao Meng; Yanjun Zheng; Jun Zhan; Zhangyue Yin; Xiannian Hu; Guofeng Quan,benchmarks_evaluation_surfaces,可读,benchmark,programmatic; judgment_required,answer_level,evaluation; audit,prompt_sourcing; release_audit,chinese-gaokao-exams; static-reasoning-benchmark,benchmark; static_reasoning_benchmark; chinese-gaokao-exams,GAOKAO-Bench evaluates LLMs on Chinese Gaokao objective and subjective exam questions with converted exam scores.,GAOKAO-Bench 用中国高考主客观题评测 LLM，并把人类考试总分与主观题评分一致性纳入审计。,https://arxiv.org/abs/2305.12474,https://github.com/OpenLMLab/GAOKAO-Bench,,,
factscore-2023,FActScore: Fine-grained Atomic Evaluation of Factual Precision in Long Form Text Generation,2023,EMNLP 2023 main,Sewon Min; Kalpesh Krishna; Xinxi Lyu; Mike Lewis; Wen-tau Yih; Pang Wei Koh; Mohit Iyyer; Luke Zettlemoyer; Hannaneh Hajishirzi,benchmarks_evaluation_surfaces,可读,benchmark; verifier_reward,judgment_required,scalar_reward,evaluation; audit,reward_verifier_layer; release_audit,factuality; judge-reward-meta-evaluation,benchmark; judge_reward_meta_evaluation; factuality,FActScore exposes atomic fact decomposition and retrieval-grounded factual precision as an auditable evaluation surface.,FActScore 将长回答拆成 atomic facts，并用知识源支持标签评估 factual precision。,https://aclanthology.org/2023.emnlp-main.741/,https://github.com/shmsw25/FActScore,,,
